WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2025-07-12,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,47507.0,Political violence,3687.0,14.0881,44.175
2025-07-19,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,7,0,167426.0,Political violence,3687.0,14.0881,44.175
2025-07-26,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,6,0,128961.0,Political violence,3687.0,14.0881,44.175
2025-08-02,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,7,0,101733.0,Political violence,3687.0,14.0881,44.175
2025-08-16,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,2,0,55955.0,Political violence,3687.0,14.0881,44.175
2025-09-20,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,10,0,372343.0,Political violence,3687.0,14.0881,44.175
2025-09-27,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,24,0,726381.0,Political violence,3687.0,14.0881,44.175
2025-10-11,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,24154.0,Political violence,3687.0,14.0881,44.175
2025-10-18,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,182340.0,Political violence,3687.0,14.0881,44.175
2025-10-25,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,3,0,52892.0,Political violence,3687.0,14.0881,44.175
2025-11-01,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,21834.0,Political violence,3687.0,14.0881,44.175
2025-11-08,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,182340.0,Political violence,3687.0,14.0881,44.175
2026-01-10,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,2,0,24577.0,Political violence,3687.0,14.0881,44.175
2026-01-17,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,24851.0,Political violence,3687.0,14.0881,44.175
2026-01-24,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,24851.0,Political violence,3687.0,14.0881,44.175
2026-02-21,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,4,0,41005.0,Political violence,3687.0,14.0881,44.175
2026-02-28,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,25990.0,Political violence,3687.0,14.0881,44.175
2026-03-07,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,186290.0,Political violence,3687.0,14.0881,44.175
2026-03-28,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,24851.0,Political violence,3687.0,14.0881,44.175
2026-04-04,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,2,0,9816.0,Political violence,3687.0,14.0881,44.175
2026-04-11,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,1,0,10473.0,Political violence,3687.0,14.0881,44.175
2026-04-18,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,3,0,36219.0,Political violence,3687.0,14.0881,44.175
2023-10-07,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,1,59562.0,Political violence,3687.0,14.0881,44.175
2023-10-21,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,1,11677.0,Political violence,3687.0,14.0881,44.175
2023-10-28,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,1,21356.0,Political violence,3687.0,14.0881,44.175
2023-11-04,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,10929.0,Political violence,3687.0,14.0881,44.175
2023-11-11,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,10767.0,Political violence,3687.0,14.0881,44.175
2023-11-25,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,38224.0,Political violence,3687.0,14.0881,44.175
2023-12-02,Middle East,Yemen,Ibb,Violence against civilians,Attack,3,2,48268.0,Political violence,3687.0,14.0881,44.175
2023-12-09,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,1,51526.0,Political violence,3687.0,14.0881,44.175
2023-12-16,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,1,2256.0,Political violence,3687.0,14.0881,44.175
2023-12-23,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,2,42798.0,Political violence,3687.0,14.0881,44.175
2024-01-13,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,16834.0,Political violence,3687.0,14.0881,44.175
2024-02-17,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,28176.0,Political violence,3687.0,14.0881,44.175
2024-03-23,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,1,159213.0,Political violence,3687.0,14.0881,44.175
2024-03-30,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,100370.0,Political violence,3687.0,14.0881,44.175
2024-04-27,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,15807.0,Political violence,3687.0,14.0881,44.175
2024-05-25,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,8554.0,Political violence,3687.0,14.0881,44.175
2024-06-01,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,0,36455.0,Political violence,3687.0,14.0881,44.175
2024-06-29,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,2,36455.0,Political violence,3687.0,14.0881,44.175
2024-07-06,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,0,100857.0,Political violence,3687.0,14.0881,44.175
2024-07-13,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,1,48923.0,Political violence,3687.0,14.0881,44.175
2024-08-03,Middle East,Yemen,Ibb,Violence against civilians,Attack,6,2,319056.0,Political violence,3687.0,14.0881,44.175
2024-08-10,Middle East,Yemen,Ibb,Violence against civilians,Attack,4,0,89628.0,Political violence,3687.0,14.0881,44.175
2024-08-17,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,0,31314.0,Political violence,3687.0,14.0881,44.175
2024-08-24,Middle East,Yemen,Ibb,Violence against civilians,Attack,3,1,42697.0,Political violence,3687.0,14.0881,44.175
2024-09-07,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,0,45405.0,Political violence,3687.0,14.0881,44.175
2024-09-14,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,36455.0,Political violence,3687.0,14.0881,44.175
2024-09-21,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,11449.0,Political violence,3687.0,14.0881,44.175
2024-10-19,Middle East,Yemen,Ibb,Violence against civilians,Attack,3,2,47178.0,Political violence,3687.0,14.0881,44.175
2024-11-02,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,14330.0,Political violence,3687.0,14.0881,44.175
2024-11-09,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,0,66882.0,Political violence,3687.0,14.0881,44.175
2024-11-23,Middle East,Yemen,Ibb,Violence against civilians,Attack,6,2,292967.0,Political violence,3687.0,14.0881,44.175
2024-12-07,Middle East,Yemen,Ibb,Violence against civilians,Attack,2,1,67132.0,Political violence,3687.0,14.0881,44.175
2024-12-14,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,0,38683.0,Political violence,3687.0,14.0881,44.175
2024-12-21,Middle East,Yemen,Ibb,Violence against civilians,Attack,3,3,42663.0,Political violence,3687.0,14.0881,44.175
2024-12-28,Middle East,Yemen,Ibb,Violence against civilians,Attack,5,5,289989.0,Political violence,3687.0,14.0881,44.175
2025-01-04,Middle East,Yemen,Ibb,Violence against civilians,Attack,1,1,15841.0,Political violence,3687.0,14.0881,44.175
